name,ra,dec,trigger_time,t90,fluence,trigger_name
GRB140405033,119.1,-26.89,56752.03267,39.936,2.5992E-06,bn140405033
GRB090109332,129.6,51.8,54840.33229,1.728,2.0949E-07,bn090109332
GRB101117496,57.19,-26.87,55517.49636,50.177,8.2414E-06,bn101117496
GRB110522633,180.57,-26.81,55703.63329,58.112,3.0438E-06,bn110522633
GRB210502295,354.7,-26.69,59336.29535,4.992,1.1873E-06,bn210502295
GRB191203290,332.39,51.81,58820.2898,0.832,1.0241E-07,bn191203290
GRB100816009,102.12,-26.66,55424.00881,62.401,0.000025297,bn100816009
GRB180709099,329.19,-26.66,58308.09865,11.008,3.8771E-06,bn180709099
GRB171013350,171.28,-26.64,58039.35049,39.425,0.00001559,bn171013350
GRB131006367,325.38,-26.63,56571.36691,0.128,1.2686E-07,bn131006367
GRB090510016,333.6,-26.6,54961.01597,0.960,3.3732E-06,bn090510016
GRB101017619,27.47,-26.55,55486.61909,47.872,1.7755E-06,bn101017619
GRB180313978,317.51,-26.55,58190.97798,0.080,1.8732E-07,bn180313978
GRB160428412,28.19,-26.52,57506.41201,0.576,1.7793E-07,bn160428412
GRB100325275,330.24,-26.47,55280.27509,7.104,0.000003352,bn100325275
GRB160218711,33.33,-26.45,57436.71087,20.224,1.2715E-06,bn160218711
GRB150629564,307.65,-26.45,57202.56436,1.920,3.6879E-07,bn150629564
GRB170621784,76.06,-26.44,57925.78436,32.000,1.6691E-06,bn170621784
GRB120817168,8.31,-26.428,56156.1684,0.160,1.7866E-06,bn120817168
GRB200809211,205.12,-26.37,59070.21148,64.512,2.2935E-06,bn200809211
GRB170926782,344.12,-26.25,58022.782,0.896,4.5632E-07,bn170926782
GRB180912274,202,-26.23,58373.27377,41.217,0.000016271,bn180912274
GRB210622064,233.117,-26.213,59387.0643,40.704,0.000003142,bn210622064
GRB181127274,5.66,52.97,58449.27433,12.288,0.000000862,bn181127274
GRB200109074,307.126,52.9932,58857.07352,40.960,2.3109E-06,bn200109074
GRB170825307,274.44,-26.17,57990.30696,6.656,2.2479E-06,bn170825307
GRB090828099,124.38,-26.14,55071.09917,68.417,0.000023746,bn090828099
GRB130925164,41.183,-26.134,56560.16416,6.400,6.3406E-07,bn130925164
GRB130925173,41.183,-26.134,56560.17323,215.555,0.000084767,bn130925173
GRB120920003,27.12,-26.12,56190.00316,28.160,1.0033E-06,bn120920003
GRB120608489,229.98,-26.12,56086.48879,0.960,4.8345E-07,bn120608489
GRB180128215,12.26,-26.1,58146.21524,0.208,3.7752E-07,bn180128215
GRB220101930,30.8,-26.07,59580.92952,34.560,6.1199E-06,bn220101930
GRB210117458,226.12,-26.03,59231.45755,12.544,0.000004087,bn210117458
GRB191227723,258.17,-26.01,58844.72343,0.208,2.8361E-06,bn191227723
GRB230222404,292.5,-26.01,59997.40405,27.904,2.5409E-06,bn230222404
GRB220606025,258.23,-26,59736.02476,19.712,8.6772E-07,bn220606025
GRB131008858,328,-25.98,56573.85837,36.349,8.2276E-06,bn131008858
GRB140905454,340.5,-25.94,56905.454,110.082,0.000027462,bn140905454
GRB140628626,226.03,-25.83,56836.62611,12.544,1.4664E-06,bn140628626
GRB180828790,268.718,-25.7991,58358.78989,8.256,0.000033204,bn180828790
GRB200802491,329.82,54.75,59063.49082,91.138,0.000012139,bn200802491
GRB120908938,230.64,-25.79,56178.93819,66.945,5.1596E-06,bn120908938
GRB200816486,305.33,-25.77,59077.48578,31.488,9.1985E-07,bn200816486
GRB171004672,82.2,-25.74,58030.67172,48.125,0.000010863,bn171004672
GRB221206586,170.11,56.82,59919.58639,0.384,5.4864E-07,bn221206586
GRB210421455,270.817,56.828,59325.45469,11.008,9.7389E-07,bn210421455
GRB211102338,30.81,56.84,59520.33754,48.897,0.000010875,bn211102338
GRB100421917,350.68,-25.66,55307.91653,62.465,4.2502E-06,bn100421917
GRB211212532,41.8,-25.61,59560.53225,21.504,3.1028E-06,bn211212532
GRB081021398,190.3,-25.6,54760.39824,26.112,5.7438E-06,bn081021398
GRB231017337,88.81,57.16,60234.33684,4.800,1.0395E-06,bn231017337
GRB210704815,159.022,57.2164,59399.81487,4.672,0.000040022,bn210704815
GRB240829058,204.65,57.28,60551.05811,11.520,0.000014833,bn240829058
GRB150815604,289.92,-25.54,57249.60416,24.576,2.2456E-06,bn150815604
GRB181029892,274.28,-25.53,58420.8922,18.688,4.4762E-06,bn181029892
GRB160612842,348.364,-25.375,57551.84222,0.288,9.0991E-07,bn160612842
GRB180925407,181.91,-25.36,58386.4073,0.896,1.2619E-07,bn180925407
GRB230903440,295.97,58.47,60190.4396,122.114,7.5589E-06,bn230903440
GRB131021352,329.12,-25.35,56586.35191,17.664,0.000001397,bn131021352
GRB170514180,122.1,-25.3,57887.17962,103.938,0.000022537,bn170514180
GRB200415367,11.885,-25.263,58954.36673,0.144,5.0136E-06,bn200415367
GRB180420107,83.23,-25.25,58228.10688,62.977,5.1139E-06,bn180420107
GRB170405777,219.81,-25.244,57848.77735,78.593,0.000073963,bn170405777
GRB140311453,39.04,-25.23,56727.45283,14.912,3.6991E-06,bn140311453
GRB130611538,238.84,-25.23,56454.53774,66.816,7.4433E-06,bn130611538
GRB090904058,264.191,-25.212,55078.05849,56.065,0.000021712,bn090904058
GRB110725236,270.14,-25.2,55767.2359,20.224,1.3087E-06,bn110725236
GRB100922625,356.98,-25.19,55461.6248,4.352,4.2462E-07,bn100922625
GRB090908341,174.14,-25.13,55082.34074,36.864,2.6038E-06,bn090908341
GRB240718270,257.78,-25.11,60509.27014,58.625,0.000055816,bn240718270
GRB200524211,212.8,61,58993.21112,37.761,0.000013964,bn200524211
GRB130907760,236.63,-25.1,56542.76026,3.136,2.6084E-07,bn130907760
GRB121028280,52.56,-25.07,56228.28001,11.008,9.9778E-07,bn121028280
GRB140109877,24.09,-25.05,56666.87739,3.328,1.492E-07,bn140109877
GRB190904174,35.92,-25.03,58730.17431,7.680,4.6986E-07,bn190904174
GRB240320729,150.82,63.36,60389.72902,4.864,4.0852E-07,bn240320729
GRB090909854,54.18,-25.03,55083.85408,1.152,1.5698E-07,bn090909854
GRB120619884,190.74,-25.02,56097.88422,0.960,4.2425E-07,bn120619884
GRB201019069,223.8,-24.97,59141.06948,16.896,9.6602E-06,bn201019069
GRB201017407,36.6186,66.6787,59139.40732,8.960,1.4105E-06,bn201017407
GRB240726339,111.91,66.75,60517.33876,0.448,2.4449E-08,bn240726339
GRB100929916,183.03,-24.94,55468.9165,0.320,7.6143E-07,bn100929916
GRB140511995,26.25,-24.91,56788.99525,59.136,0.000006746,bn140511995
GRB220131236,75.62,-24.87,59610.23644,84.738,9.8514E-06,bn220131236
GRB190118937,248.91,77.14,58501.93738,0.576,6.2764E-07,bn190118937
GRB130604033,292.18,-24.86,56447.03346,26.880,0.000017465,bn130604033
GRB170901345,135.43,-24.78,57997.34507,29.696,4.0413E-07,bn170901345
GRB100130729,21.19,-24.75,55226.72875,99.586,0.000010148,bn100130729
GRB120412055,29.44,-24.67,56029.05465,9.728,1.2463E-06,bn120412055
GRB151202565,326.49,-24.67,57358.56516,0.704,6.9835E-07,bn151202565
GRB240226236,342.08,-24.64,60366.23616,20.224,9.3345E-07,bn240226236
GRB140711691,166.01,-24.6,56849.69126,80.896,2.3913E-06,bn140711691
GRB231220674,73.37,82.29,60298.67381,5.120,2.0667E-06,bn231220674
GRB161228405,358.42,-24.6,57750.40516,50.176,3.2743E-06,bn161228405
GRB211018697,139.95,-24.53,59505.69685,15.104,1.4139E-06,bn211018697
GRB081221681,15.8,-24.5,54821.68139,29.697,0.000030037,bn081221681
GRB220403863,191.5,89.1836,59672.86295,29.184,5.7174E-06,bn220403863
GRB101227406,240.5,-24.5,55557.40633,153.347,0.000013754,bn101227406
GRB180314030,99.2651,-24.4963,58191.03009,22.016,0.000013308,bn180314030
GRB090514726,304.3167,-24.4,54965.72647,2.240,2.2452E-06,bn090514726
GRB090228204,106.8,-24.3,54890.20371,0.448,6.1936E-06,bn090228204
GRB110909116,347.34,-24.22,55813.11595,20.736,0.000049196,bn110909116
GRB100704149,133.636,-24.216,55381.14938,171.523,8.3883E-06,bn100704149
GRB120504945,200.28,-24.2,56051.94454,5.760,1.6674E-06,bn120504945
GRB220612013,150.29,-24.19,59742.01304,15.872,0.000002342,bn220612013
GRB220903511,177.32,-24.12,59825.51132,7.424,8.9212E-06,bn220903511
GRB210108424,308.08,-24.08,59222.42373,7.168,1.0125E-06,bn210108424
GRB131119781,47.96,-24.01,56615.78111,34.816,1.8487E-06,bn131119781
GRB090307167,172.7,-23.9,54897.16663,29.440,1.0944E-06,bn090307167
GRB230827762,319.12,-23.89,60183.76242,83.201,0.000028936,bn230827762
GRB110828575,110.58,-23.81,55801.57517,44.673,0.000002721,bn110828575
GRB190830023,111.9,-23.77,58725.02278,12.288,0.000002056,bn190830023
GRB160222070,309.58,-23.77,57440.07041,18.176,1.2666E-06,bn160222070
GRB190805106,167.65,-23.76,58700.10591,9.216,4.3952E-06,bn190805106
GRB181116484,5.25,-23.72,58438.48388,68.609,0.000017756,bn181116484
GRB101021009,0.87,-23.71,55490.00932,120.770,0.000022305,bn101021009
GRB091026485,137.08,-23.65,55130.48528,3.328,5.6672E-07,bn091026485
GRB230310031,257.64,-23.48,60013.03126,52.224,3.5643E-06,bn230310031
GRB170817529,197.45,-23.3815,57982.52855,2.048,2.7914E-07,bn170817529
GRB190623461,335.49,-23.33,58657.46073,9.728,0.000002377,bn190623461
GRB190813520,106.38,-23.27,58708.52025,0.192,4.9947E-08,bn190813520
GRB200919964,273.42,-23.23,59111.96415,48.129,0.000055972,bn200919964
GRB080831921,259.1,-23.2,54709.9211,74.497,8.4741E-06,bn080831921
GRB100826957,284,-23.19,55434.95721,84.993,0.00016388,bn100826957
GRB120102416,341.15,-23.16,55928.41599,20.224,2.5531E-06,bn120102416
GRB080805584,174.5,-23.1,54683.5841,65.665,4.3788E-06,bn080805584
GRB191022285,273.14,-23.1,58778.28478,12.288,3.4222E-06,bn191022285
GRB091018957,321.83,-23.08,55122.95718,0.192,1.8053E-07,bn091018957
GRB181010247,52.557,-23.035,58401.24722,9.728,7.7576E-07,bn181010247
GRB100205490,133.92,-23.02,55232.49003,14.848,1.3647E-06,bn100205490
GRB160603719,195.41,-22.96,57542.7194,0.384,1.9732E-07,bn160603719
GRB180724984,58.49,-22.95,58323.98355,4.608,7.4495E-07,bn180724984
GRB150513856,49.06,-22.91,57155.85643,158.978,7.5426E-06,bn150513856
GRB190507970,287.82,-22.82,58610.96979,36.352,0.000011429,bn190507970
GRB220405258,29.38,-22.8,59674.25809,8.192,3.1365E-06,bn220405258
GRB110730008,263.08,-22.78,55772.00827,28.416,0.000001257,bn110730008
GRB220228438,311.2,-22.7,59638.43757,12.032,8.9381E-07,bn220228438
GRB160921087,256.95,-22.68,57652.08695,48.897,3.9127E-06,bn160921087
GRB220915218,289,-22.61,59837.21783,18.048,9.9208E-06,bn220915218
GRB090621447,12.27,-22.58,55003.44705,26.112,1.5666E-06,bn090621447
GRB101126198,84.77,-22.55,55526.19754,43.837,0.000031012,bn101126198
GRB091010113,298.669,-22.538,55114.1133,5.952,9.9565E-06,bn091010113
GRB240106265,239.77,-22.52,60315.26483,33.024,3.2986E-06,bn240106265
GRB180826055,62.46,-22.45,58356.05504,290.565,0.000026227,bn180826055
GRB190831693,169.88,-22.35,58726.6935,17.920,0.000001987,bn190831693
GRB160819852,114.139,-22.347,57619.85249,33.536,0.000016877,bn160819852
GRB130722990,352.41,-22.31,56495.99041,2.304,5.9884E-07,bn130722990
GRB130219197,169.29,-22.25,56342.19731,168.003,0.000031857,bn130219197
GRB100730463,339.79,-22.23,55407.46267,63.873,6.0578E-06,bn100730463
GRB230808699,204.7,-22.21,60164.69874,20.992,4.2712E-06,bn230808699
GRB160123095,314.22,-22.18,57410.09543,37.632,8.9552E-07,bn160123095
GRB190107050,353.62,-22.17,58490.05046,67.584,1.9413E-06,bn190107050
GRB111203609,242.83,-22.15,55898.60886,22.016,6.948E-07,bn111203609
GRB130606497,218.574,-22.131,56449.49692,52.225,0.00020087,bn130606497
GRB111230819,242.61,-22.12,55925.81912,12.736,3.5117E-06,bn111230819
GRB160315739,319.91,-22.11,57462.73947,3.328,3.0532E-07,bn160315739
GRB200625532,169.87,-22.01,59025.53182,63.488,0.000006278,bn200625532
GRB181028590,88.9,-22,58419.59008,29.697,0.000031137,bn181028590
GRB190501794,156.29,-22,58604.79424,424.967,6.0339E-06,bn190501794
GRB240305162,10.37,-21.98,60374.16168,7.424,0.000004224,bn240305162
GRB110410772,337.17,-21.96,55661.77176,7.424,9.3595E-07,bn110410772
GRB160219289,1.3524,-21.9573,57437.2891,3.520,1.1074E-06,bn160219289
GRB240507006,185.03,-21.94,60437.00597,58.625,1.4551E-06,bn240507006
GRB230101095,206.3,-21.94,59945.0949,83.202,0.000014263,bn230101095
GRB170705200,359.51,-21.94,57939.20035,27.648,3.2621E-06,bn170705200
GRB110209165,329.7,-21.93,55601.16537,5.632,6.7333E-07,bn110209165
GRB100304534,260.14,-21.92,55259.53355,19.008,4.9027E-06,bn100304534
GRB190919764,357.36,-21.82,58745.76392,41.985,0.000014694,bn190919764
GRB110321346,13.31,-21.81,55641.34563,30.720,1.1199E-06,bn110321346
GRB220618761,90.64,-21.81,59748.76082,0.064,2.4288E-08,bn220618761
GRB150203545,156.88,-21.81,57056.5448,23.808,3.6398E-06,bn150203545
GRB091120191,226.81,-21.79,55155.19074,50.177,0.000028533,bn091120191
GRB190308923,171.94,-21.73,58550.92346,45.568,1.4427E-06,bn190308923
GRB230204906,197.644,-21.7164,59979.90587,216.068,0.000071478,bn230204906
GRB131202633,344.054,-21.6627,56628.63346,19.968,8.1695E-07,bn131202633
GRB150604434,72.44,-21.59,57177.43384,0.896,3.9739E-07,bn150604434
GRB230707141,171.476,-21.5125,60132.14088,28.928,0.000007233,bn230707141
GRB120805706,30.13,-21.51,56144.70581,1.856,1.879E-07,bn120805706
GRB210803497,218.69,-21.38,59429.49704,9.216,0.000010593,bn210803497
GRB100727238,154.166,-21.364,55404.23775,23.808,1.0562E-06,bn100727238
GRB150630223,116.81,-21.31,57203.22276,22.784,0.000010775,bn150630223
GRB221005757,128.06,-21.27,59857.757,8.960,4.061E-07,bn221005757
GRB171209671,239.05,-21.26,58096.67124,13.824,3.1995E-06,bn171209671
GRB200319323,65.29,-21.25,58927.32269,20.480,0.000002904,bn200319323
GRB100107074,6.31,-21.24,55203.07398,0.576,1.6826E-07,bn100107074
GRB190220844,242.451,-21.1314,58534.84411,108.544,6.2547E-06,bn190220844
GRB200326517,245.33,-21.08,58934.51722,96.512,3.9271E-06,bn200326517
GRB130707505,54.45,-21.04,56480.50543,76.545,0.000010461,bn130707505
GRB171022085,254.46,-21.04,58048.08546,37.633,1.8042E-06,bn171022085
GRB150912443,248.443,-21.0338,57277.44281,33.537,3.4323E-06,bn150912443
GRB101216721,284.27,-20.97,55546.72075,1.917,3.0436E-06,bn101216721
GRB100204858,91.29,-20.94,55231.85838,1.920,3.1472E-07,bn100204858
GRB131123543,53.24,-20.88,56619.54303,3.136,4.0835E-07,bn131123543
GRB150422703,215.1,-20.86,57134.70317,36.865,0.000029897,bn150422703
GRB230904347,278.48,-20.82,60191.34689,0.336,5.0105E-09,bn230904347
GRB130909817,198.18,-20.79,56544.81677,33.792,0.000001977,bn130909817
GRB151229285,329.37,-20.7325,57385.28505,3.456,1.1088E-06,bn151229285
GRB141223240,147.38,-20.71,57014.24002,94.208,1.8207E-06,bn141223240
GRB190117369,105.27,-20.57,58500.36856,35.585,2.8053E-06,bn190117369
GRB130507545,319.74,-20.53,56419.54488,60.160,4.2657E-06,bn130507545
GRB220426285,335.8,-20.53,59695.28462,5.632,0.00010331,bn220426285
GRB210807687,277.39,-20.46,59433.68703,7.680,0.000003679,bn210807687
GRB240213841,166.36,-20.45,60353.84109,43.009,0.000025094,bn240213841
GRB160925221,348.37,-20.42,57656.22149,50.944,2.3202E-06,bn160925221
GRB150904479,67.08,-20.38,57269.47941,23.296,1.0272E-06,bn150904479
GRB180712651,302.58,-20.33,58311.65142,54.272,1.2863E-06,bn180712651
GRB220907587,268.87,-20.315,59829.58711,8.704,7.0445E-07,bn220907587
GRB240523401,316.77,-20.31,60453.40149,8.704,9.7147E-07,bn240523401
GRB180306973,21.27,-20.3,58183.97261,39.680,0.000003685,bn180306973
GRB090502777,267.8,-20.3,54953.77748,66.048,3.5024E-06,bn090502777
GRB200420106,304.61,-20.27,58959.10623,0.320,5.6547E-08,bn200420106
GRB190511302,126.445,-20.2598,58614.30167,27.648,0.000020998,bn190511302
GRB120922939,234.748,-20.1821,56192.939,182.275,0.000008208,bn120922939
GRB220223094,26.19,-20.16,59633.09395,8.704,7.3543E-07,bn220223094
GRB150528656,350.95,-20.09,57170.65561,13.056,4.7587E-06,bn150528656
GRB240328798,223.38,-20.07,60397.79804,78.593,3.7794E-06,bn240328798
GRB230119558,332.44,-20.06,59963.55806,114.434,0.000017279,bn230119558
GRB150324319,295.21,-20.04,57105.31885,13.056,7.8092E-06,bn150324319
GRB120712571,169.59,-20.033,56120.57113,22.528,4.4305E-06,bn120712571
GRB141122087,9.71,-20.02,56983.08711,1.280,2.5893E-07,bn141122087
GRB111114233,268.08,-20.01,55879.23316,22.016,1.1122E-06,bn111114233
GRB151122709,299.704,-19.899,57348.70885,51.200,0.000002285,bn151122709
GRB180722120,108.79,-19.85,58321.12038,12.544,1.5244E-06,bn180722120
GRB160605847,110.98,-19.83,57544.84687,5.504,2.7295E-06,bn160605847
GRB211002740,173.43,-19.8,59489.73983,4.861,0.00000343,bn211002740
GRB240215670,103.42,-19.73,60355.6705,28.672,2.1279E-06,bn240215670
GRB180806665,30.49,-19.7,58336.66526,8.448,4.0182E-07,bn180806665
GRB090520850,111.2,-19.7,54971.84953,3.776,3.3206E-06,bn090520850
GRB080723913,113.3,-19.7,54670.91346,0.192,1.3352E-07,bn080723913
GRB161218222,105.16,-19.67,57740.2218,0.320,7.2576E-07,bn161218222
GRB150326542,331.13,-19.65,57107.54207,4.096,1.3606E-06,bn150326542
GRB171030729,74.09,-19.55,58056.72899,0.096,1.9641E-07,bn171030729
GRB200224416,187.02,-19.55,58903.41579,0.064,6.9752E-08,bn200224416
GRB180417689,309.2,-19.51,58225.68942,0.256,1.6176E-07,bn180417689
GRB200501435,45.88,-19.5,58970.43455,1.536,6.4673E-07,bn200501435
GRB140513724,248.36,-19.5,56790.72375,17.152,4.1056E-06,bn140513724
GRB100615083,177.204,-19.482,55362.08269,37.377,8.7234E-06,bn100615083
GRB170723076,135.94,-19.44,57957.07581,20.224,1.8645E-06,bn170723076
GRB150415029,220.63,-19.34,57127.02856,34.557,3.8467E-06,bn150415029
GRB210827424,308.79,-19.34,59453.4238,35.585,7.4982E-06,bn210827424
GRB220714582,47.0803,-19.3269,59774.58202,28.160,7.0896E-06,bn220714582
GRB100324172,39.672,-19.287,55279.17195,17.920,0.000042793,bn100324172
GRB091126333,83.25,-19.27,55161.33293,0.192,3.5433E-07,bn091126333
GRB141229492,72.4283,-19.2328,57020.49236,13.824,5.5962E-06,bn141229492
GRB120916085,82.04,-19.22,56186.08491,1.280,7.3336E-08,bn120916085
GRB160818198,104.3,-19.22,57618.19783,6.400,1.6843E-06,bn160818198
GRB090426066,17.6,-19.2,54947.06638,16.128,6.7693E-07,bn090426066
GRB221212278,142.89,-19.2,59925.27846,28.160,1.1357E-06,bn221212278
GRB131014215,100.5,-19.1,56579.21459,3.200,0.00019793,bn131014215
GRB230419568,322.37,-19.09,60053.56786,0.256,2.6722E-07,bn230419568
GRB130514560,147.6,-18.97,56426.5601,17.408,2.2702E-06,bn130514560
GRB091127976,36.5829,-18.9524,55162.97622,8.701,0.000020729,bn091127976
GRB140717827,168.48,-18.94,56855.82707,80.640,5.7864E-06,bn140717827
GRB190307151,20.39,-18.93,58549.15089,75.521,0.000016794,bn190307151
GRB240603102,324.16,-18.92,60464.10247,2.496,1.5722E-06,bn240603102
GRB081125496,42.7,-18.9,54795.49559,9.280,0.000018544,bn081125496
GRB130325203,122.78,-18.9,56376.20271,6.912,7.4368E-06,bn130325203
GRB080905499,287.7,-18.9,54714.49925,0.960,8.5046E-07,bn080905499
GRB151130160,136.27,-18.82,57356.1603,20.224,2.3814E-06,bn151130160
GRB121123442,30.52,-18.79,56254.44162,42.497,0.000014232,bn121123442
GRB190217188,167.77,-18.74,58531.1885,11.520,8.8193E-07,bn190217188
GRB100126460,338.37,-18.74,55222.46048,10.624,1.0264E-06,bn100126460
GRB150603823,274.45,-18.71,57176.82339,102.144,0.000004712,bn150603823
GRB170115662,81.56,-18.67,57768.66154,120.320,5.6362E-06,bn170115662
GRB100323542,188.87,-18.66,55278.54218,60.673,2.0419E-06,bn100323542
GRB230625767,321.2,-18.66,60120.76679,63.233,5.5607E-06,bn230625767
GRB090820509,318.26,-18.58,55063.50922,15.296,1.3413E-06,bn090820509
GRB160220059,236.952,-18.565,57438.05934,8.768,6.191E-07,bn160220059
GRB100820373,258.79,-18.51,55428.3729,8.960,2.9929E-06,bn100820373
GRB081101167,213.3,-18.5,54771.16713,9.984,1.3947E-06,bn081101167
GRB150727793,203.99,-18.36,57230.79301,49.409,4.4241E-06,bn150727793
GRB210726106,173.72,-18.32,59421.10621,47.872,0.000001714,bn210726106
GRB130416770,51.21,-18.25,56398.77006,0.192,9.3854E-07,bn130416770
GRB171219279,269.62,-18.03,58106.27936,1.152,1.7404E-07,bn171219279
GRB120212383,43.105,-18.025,55969.38291,9.216,1.1489E-06,bn120212383
GRB090520876,131.3,-18,54971.87612,30.657,6.1823E-06,bn090520876
GRB100814160,22.4722,-17.9964,55422.15982,150.530,0.000014938,bn100814160
GRB140118064,331.003,-17.948,56675.06398,90.112,3.9593E-06,bn140118064
GRB111207512,164.88,-17.94,55902.51199,0.768,2.6214E-07,bn111207512
GRB121231445,335.47,-17.78,56292.44541,32.768,2.9369E-06,bn121231445
GRB151228129,214.004,-17.689,57384.12862,0.256,4.6306E-07,bn151228129
GRB081012549,30.2,-17.6,54751.54888,30.721,0.000004506,bn081012549
GRB090823133,49.53,-17.58,55066.13257,58.113,1.7665E-06,bn090823133
GRB220724988,236.84,-17.56,59784.98823,35.585,1.8896E-06,bn220724988
GRB130418844,216.53,-17.54,56400.84358,169.472,5.9823E-06,bn130418844
GRB220418720,224.344,-17.539,59687.7197,2.432,1.777E-07,bn220418720
GRB180805543,25.813,-17.503,58335.54348,0.960,3.662E-07,bn180805543
GRB090810781,116.43,-17.48,55053.78107,62.977,5.1452E-06,bn090810781
GRB120130699,150.04,-17.45,55956.69943,27.776,6.6122E-06,bn120130699
GRB141102112,223.23,-17.42,56963.11199,0.016,7.3632E-08,bn141102112
GRB100221368,27.12,-17.41,55248.36836,23.552,1.8334E-06,bn100221368
GRB110204179,1.82,-17.4,55596.1786,28.672,3.0959E-06,bn110204179
