name,ra,dec,trigger_time,t90,fluence,trigger_name,log_t90,log_fluence,cluster_t90,cluster_fluence,cluster_both
GRB180927993,236.05,-1.72,58388.99259,4.608,1.0891e-06,bn180927993,0.6635125646630798,-5.962892367332073,1,1,1
GRB141020439,265.49,-1.68,56950.43856,1.6,8.4713e-08,bn141020439,0.20412025408989115,-7.071537574682544,1,1,1
GRB131231198,10.59,-1.65,56657.1981,31.232,0.00015194,bn131231198,1.4945998098920306,-3.818327592098945,0,0,0
GRB150520893,128.53,-1.63,57162.89276,15.616,9.389e-07,bn150520893,1.1935698281334817,-6.027334407733889,0,1,0
GRB100810049,124.77,-1.61,55418.04901,2.56,3.9374e-07,bn100810049,0.40824013495809847,-6.404680177235301,1,1,1
GRB210518033,4.69,-1.6,59352.03258,15.104,9.0726e-07,bn210518033,1.1790920057076,-6.042220370058076,0,1,0
GRB170901007,23.97,-1.6,57997.00698,5.888,7.8226e-07,bn170901007,0.7699678750886892,-6.106593361982412,0,1,1
GRB110923481,181.37,-1.6,55827.48107,1.664,1.245e-07,bn110923481,0.22115358294890666,-6.9044819576768495,1,1,1
GRB150220598,135.496,-1.597,57073.59833,144.643,2.4133e-05,bn150220598,2.160297423807586,-4.617386887522612,0,0,0
GRB100117879,11.26,-1.594,55213.87939,0.256,4.2261e-07,bn100117879,-0.591758338228644,-6.373957477996748,1,1,1
GRB131031482,29.61,-1.58,56596.48163,7.424,4.3829e-06,bn131031482,0.8706380217095196,-5.358228529346041,0,0,0
GRB170101116,70.64,-1.58,57754.11618,12.8,1.305e-05,bn170101116,1.1072100035771235,-4.8843861604113865,0,0,0
GRB130305526,73.32,-1.56,56356.52625,118.528,1.5196e-06,bn130305526,2.0738209599938693,-5.818242136531323,0,1,0
GRB170212034,155.1,-1.48,57796.03403,15.872,1.2031e-06,bn170212034,1.2006316821724061,-5.919662176752433,0,1,0
GRB230124638,67.17,-1.45,59968.63804,11.52,2.8157e-06,bn230124638,1.0614525167863653,-5.5503981954038615,0,0,0
GRB120218276,101.85,-1.37,55975.27572,256.26,1.1394e-05,bn120218276,2.4086808235052093,-4.9433199732892374,0,0,0
GRB131029990,110.28,-1.37,56594.99021,50.944,4.4858e-06,bn131029990,1.707093050246495,-5.348150411968444,0,0,0
GRB140818781,271.148,-1.361,56887.78074,20.992,8.4905e-07,bn140818781,1.3220538383841367,-6.071015586059725,0,1,0
GRB120121251,208.9,-1.34,55947.25052,37.121,1.1544e-05,bn120121251,1.5696196788322478,-4.937639919851145,0,0,0
GRB190630257,306.98,-1.33,58664.25692,0.224,4.6949e-07,bn190630257,-0.6497500428555135,-6.328281160037828,1,1,1
GRB230709706,90.05,-1.31,60134.70572,22.272,8.29e-06,bn230709706,1.3477592374300402,-5.081440230705908,0,0,0
GRB190708365,209.85,-1.3,58672.36472,27.392,1.6204e-06,bn190708365,1.4376237588518517,-5.790350964631771,0,1,0
GRB180814505,278.36,-1.26,58344.50479,100.608,1.7174e-06,bn180814505,2.0026325200039756,-5.7651032542684115,0,1,0
GRB180511606,261.95,-1.23,58249.60578,9.216,1.3554e-06,bn180511606,0.9645425132031015,-5.867900478083496,0,1,0
GRB210626345,221.524,-1.1562,59391.34463,34.048,3.8335e-06,bn210626345,1.5320916190342948,-5.416393203626802,0,0,0
GRB120915474,283.56,-1.11,56185.47366,5.888,3.8288e-07,bn120915474,0.7699678750886892,-6.416823905186551,0,1,1
GRB220910242,9.11,-1.1,59832.24192,4.224,4.5871e-05,bn220910242,0.6257240123416722,-4.338460845257115,1,0,0
GRB220827896,113.05,-1.1,59818.89587,126.72,1.6444e-06,bn220827896,2.102845167672616,-5.783966122181327,0,1,0
GRB141005535,267.29,-1.09,56935.53469,11.264,7.176e-07,bn141005535,1.0516926803540083,-6.144057053767684,0,1,1
GRB160826938,104.46,-1.02,57626.93809,1.792,2.9765e-07,bn160826938,0.25333824767787017,-6.526148229845185,1,1,1
GRB200418865,72.59,-0.99,58957.86459,38.145,2.1753e-06,bn200418865,1.581437630616748,-5.662460875803289,0,1,0
GRB180715755,235.069,-0.925,58314.75492,0.704,1.045e-06,bn180715755,-0.15242672396275506,-5.980842152260718,1,1,1
GRB200103689,118.48,-0.9,58851.68916,68.096,1.558e-06,bn200103689,1.8331216083205963,-5.807404672430788,0,1,0
GRB100330309,202.08,-0.9,55285.30893,10.048,4.302e-06,bn100330309,1.0020796696151013,-5.366319498889644,0,0,0
GRB180910156,352.82,-0.88,58371.15574,28.928,1.6293e-06,bn180910156,1.4613184238082144,-5.787972288025376,0,1,0
GRB131006840,139.36,-0.87,56571.84019,41.984,1.841e-06,bn131006840,1.6230838237038328,-5.734922621996406,0,1,0
GRB180506902,61.18,-0.85,58244.90207,23.296,2.0012e-06,bn180506902,1.3672813762753913,-5.698687804627754,0,1,0
GRB190716917,345.63,-0.83,58680.91676,6.909,2.1945e-06,bn190716917,0.839415255543128,-5.658644625136295,0,1,0
GRB131127592,306.09,-0.81,56623.59188,18.176,3.8494e-05,bn131127592,1.2594983379247666,-4.414605829810934,0,0,0
GRB230905656,154.76,-0.76,60192.65625,0.288,1.6169e-07,bn230905656,-0.5406060042764361,-6.791048324992175,1,1,1
GRB180923931,310.61,-0.7,58384.93091,8.192,1.8808e-05,bn180923931,0.9133899966462153,-4.725655074794817,0,0,0
GRB190606080,76.54,-0.68,58640.07995,0.224,4.0181e-06,bn190606080,-0.6497500428555135,-5.395968450680177,1,0,1
GRB100717372,287.06,-0.66,55394.3716,5.952,4.2635e-07,bn100717372,0.774662995503959,-6.370131881253877,0,1,1
GRB120629565,176.16,-0.6,56107.56541,0.704,5.1917e-08,bn120629565,-0.15242672396275506,-7.283854698680244,1,1,1
GRB140624423,23.16,-0.56,56832.4227,0.096,2.4168e-07,bn140624423,-1.0177242430831401,-6.616579626754303,1,1,1
GRB140918379,356.18,-0.54,56918.37918,165.632,2.12e-06,bn140918379,2.2191442486025945,-5.673643653965615,0,1,0
GRB170203486,245.09,-0.51,57787.48641,0.336,1.2526e-07,bn170203486,-0.4736594300689785,-6.901841016539466,1,1,1
GRB150613420,106.13,-0.46,57186.41973,27.392,2.6097e-06,bn150613420,1.4376237588518517,-5.583392773207496,0,1,0
GRB171103655,5.7,-0.38,58060.65545,25.6,2.7981e-06,bn171103655,1.4082399822764775,-5.553121247745475,0,0,0
GRB190306943,231.07,-0.38,58548.94286,180.483,9.093e-06,bn190306943,2.256436303640264,-5.04128803279819,0,0,0
GRB101026034,263.7,-0.37,55495.03421,0.256,9.2951e-07,bn101026034,-0.591758338228644,-6.031699213136339,1,1,1
GRB200114153,199.38,-0.32,58862.15328,29.693,5.102e-06,bn200114153,1.4726540929101701,-5.2922510335697055,0,0,0
GRB130214800,56.93,-0.29,56337.80025,13.76,5.9829e-06,bn130214800,1.1386184654615903,-5.223080997157954,0,0,0
GRB141028455,322.601,-0.2312,56958.45471,31.489,3.4781e-05,bn141028455,1.4981588827048344,-4.458656686957353,0,0,0
GRB220412713,320.794,-0.223,59681.71307,0.16,4.3263e-07,bn220412713,-0.7958773030120456,-6.363782995296261,1,1,1
GRB180403565,109.05,-0.22,58211.56452,36.609,3.2174e-06,bn180403565,1.563587877854297,-5.492481444423576,0,0,0
GRB220608211,229.26,-0.19,59738.21093,35.329,1.7249e-05,bn220608211,1.5481313570408033,-4.763233560024362,0,0,0
GRB200711461,285.977,-0.136,59041.46149,29.441,1.4063e-05,bn200711461,1.4689525720168835,-4.851918935041961,0,0,0
GRB180922461,19.18,-0.13,58383.46102,6.4,1.6049e-06,bn180922461,0.8061800418423947,-5.794524963259109,0,1,1
GRB130903033,82.1301,-0.1267,56538.03301,68.608,2.5187e-06,bn130903033,1.8363747656707234,-5.598806315369974,0,1,0
GRB130502743,138.569,-0.1232,56414.74341,3.328,6.2671e-07,bn130502743,0.5221834481158067,-6.202864083501827,1,1,1
GRB210419882,307.1,-0.12,59323.88227,37.377,6.3785e-06,bn210419882,1.5726044521685003,-5.195274631466022,0,0,0
GRB090826068,140.62,-0.11,55069.06773,8.704,8.484e-07,bn090826068,0.9397189322500671,-6.071348153346305,0,1,1
GRB170208553,284.42,-0.11,57792.55316,53.761,1.7487e-05,bn170208553,1.7304673464432605,-4.757282206440333,0,0,0
GRB081101491,95.8,-0.1,54771.49065,0.128,1.6822e-07,bn081101491,-0.8927866374397453,-6.773864277526355,1,1,1
GRB130708488,17.474,0.003,56481.48824,14.077,2.5305e-06,bn130708488,1.1485101414623495,-5.596776496296275,0,1,0
GRB130324042,255.43,0.05,56375.04195,56.32,2.0614e-06,bn130324042,1.7506626538452503,-5.685816660862622,0,1,0
GRB230626604,146.38,0.09,60121.60442,15.36,2.2756e-05,bn230626604,1.1863912439698725,-4.6429021664250625,0,0,0
GRB090809978,95.25,0.16,55052.97795,11.008,2.1629e-05,bn090809978,1.0417084603440578,-4.664961551442354,0,0,0
GRB090519881,142.28,0.18,54970.88109,74.177,5.7264e-06,bn090519881,1.8702692706819943,-5.242110734945096,0,0,0
GRB101113483,29.08,0.21,55513.48306,12.288,3.062e-06,bn101113483,1.0894812380304106,-5.513980630509398,0,0,0
GRB100225580,314.27,0.21,55252.58022,6.4,6.4e-06,bn100225580,0.8061800418423947,-5.193813240217847,0,0,0
GRB160717813,297.78,0.26,57586.81337,66.817,1.6963e-05,bn160717813,1.824886978958799,-4.770494777676751,0,0,0
GRB100728439,44.053,0.28,55405.43883,10.24,3.3388e-06,bn100728439,1.0102999990513803,-5.476396587863431,0,0,0
GRB150106921,40.83,0.31,57028.92079,79.872,1.015e-06,bn150106921,1.9023945647676732,-5.99349117222471,0,1,0
GRB080810549,356.8,0.32,54688.54876,75.201,9.4398e-06,bn080810549,1.8762236215209378,-5.025032606303437,0,0,0
GRB100326402,314.7,0.45,55281.40162,144.13,1.2114e-05,bn100326402,2.1587543896455017,-4.916708845624926,0,0,0
GRB220111807,149.12,0.46,59590.80682,10.496,9.9819e-06,bn220111807,1.021023863408725,-5.000782434469897,0,0,0
GRB190806535,305.56,0.55,58701.53475,13.824,4.5711e-07,bn190806535,1.1406337565507951,-6.3398842793762205,0,1,1
GRB170326489,304.96,0.59,57838.48933,9.728,9.7651e-07,bn170326489,0.9880236065724158,-6.0102788330699335,0,1,1
GRB181231144,254.59,0.61,58483.14426,36.865,4.0873e-06,bn181231144,1.5666142500197893,-5.388552859403082,0,0,0
GRB091230260,101.53,0.68,55195.25983,62.976,1.9472e-06,bn091230260,1.799175079311419,-5.710567136149214,0,1,0
GRB210606164,170.904,0.718,59371.16391,11.008,7.309e-07,bn210606164,1.0417084603440578,-6.13608262304214,0,1,1
GRB090518080,119.95,0.75,54969.07968,2.048,9.91e-07,bn090518080,0.3113301643615939,-6.003882523862712,1,1,1
GRB160224911,319.87,0.75,57442.91068,0.384,1.2062e-07,bn160224911,-0.4156676446587286,-6.918220773232466,1,1,1
GRB150822178,144.46,0.85,57256.17786,13.312,2.5751e-06,bn150822178,1.1242433415709325,-5.589189036322443,0,1,0
GRB170527480,195.19,0.94,57900.47989,49.153,8.4296e-05,bn170527480,1.6915500385049365,-4.074192517755565,0,0,0
GRB140906429,185.84,0.98,56906.42919,20.736,8.368e-06,bn140906429,1.3167250051344843,-5.077373138564194,0,0,0
GRB150806348,106.85,1.01,57240.3484,85.248,6.6867e-06,bn150806348,1.9306842039126524,-5.174781666211694,0,0,0
GRB101129726,271.54,1.01,55529.72599,0.576,1.1186e-06,bn101129726,-0.23957676259396693,-5.95128636191903,1,1,1
GRB240825662,344.569,1.0253,60547.66181,3.968,0.00010017,bn240825662,0.5985717729313415,-3.999261892668749,1,0,0
GRB240204630,104.181,1.0269,60344.63031,15.872,1.5915e-05,bn240204630,1.2006316821724061,-4.7981906282140905,0,0,0
GRB201004094,254.09,1.07,59126.09446,28.416,8.8236e-07,bn201004094,1.4535629593819557,-6.05430497112199,0,1,0
GRB150906944,212.04,1.09,57271.9436,0.32,4.3494e-07,bn150906944,-0.4948486645119587,-6.361470809756575,1,1,1
GRB220314898,174.84,1.1,59652.89789,30.465,7.2787e-06,bn220314898,1.4838011967160099,-5.13794021359015,0,0,0
GRB090409288,302.1,1.1,54930.28752,30.337,1.1298e-06,bn090409288,1.481972645879628,-5.946959991357254,0,1,0
GRB230421405,41.704,1.119,60055.4047,9.728,9.7606e-07,bn230421405,0.9880236065724158,-6.010478992351688,0,1,1
GRB230328582,196.83,1.14,60031.58223,92.674,1.0272e-05,bn230328582,1.9669579131529003,-4.988340761351079,0,0,0
GRB171211844,78.14,1.15,58098.84443,148.226,1.4771e-05,bn171211844,2.170924391904898,-4.830587161685907,0,0,0
GRB210716485,176.83,1.18,59411.48488,5.184,8.365e-07,bn210716485,0.7146650766384706,-6.077482139755388,1,1,1
GRB120531393,290.4,1.22,56078.3935,25.344,9.0995e-07,bn120531393,1.4038751770453872,-6.0409347460002705,0,1,0
GRB240303513,304.49,1.26,60372.51309,5.888,2.1602e-05,bn240303513,0.7699678750886892,-4.665504027826817,0,0,0
GRB181227571,230.52,1.27,58479.5712,25.856,9.0551e-07,bn181227571,1.4125613558911534,-6.043058790527667,0,1,0
GRB240218084,161.781,1.304,60358.08358,37.633,4.9914e-06,bn240218084,1.5755688520103515,-5.30176892455088,0,0,0
GRB110824009,152.05,1.32,55797.00914,76.607,1.4849e-05,bn110824009,1.8842684609737317,-4.8282998680220945,0,0,0
GRB140102887,211.919,1.3332,56659.88724,3.648,1.7803e-05,bn140102887,0.5620549487063847,-4.749504368720746,1,0,0
GRB160920249,326.14,1.35,57651.24885,15.616,1.4497e-06,bn160920249,1.1935698281334817,-5.838691904583784,0,1,0
GRB231120016,50.73,1.42,60268.01607,92.416,4.4593e-06,bn231120016,1.9657471719168504,-5.350723570484785,0,0,0
GRB170130510,308.75,1.44,57783.50959,101.122,7.3402e-06,bn170130510,2.004845654833287,-5.134286189991004,0,0,0
GRB210926044,291.11,1.5,59483.0441,7.424,6.9928e-07,bn210926044,0.8706380217095196,-6.155286791263021,0,1,1
GRB130404428,30.75,1.54,56386.42755,3.328,8.4254e-07,bn130404428,0.5221834481158067,-6.0743579288230425,1,1,1
GRB240430806,201.02,1.54,60430.80648,14.592,7.066e-06,bn240430806,1.1641148507468455,-5.150820220688199,0,0,0
GRB141230142,56.98,1.59,57021.14193,9.856,1.7987e-06,bn141230142,0.9937007388843173,-5.7450171211040955,0,1,0
GRB110206202,333.7,1.61,55598.20181,12.288,7.9036e-07,bn110206202,1.0894812380304106,-6.102120101973144,0,1,1
GRB110812899,77.76,1.71,55785.89941,11.264,1.1739e-06,bn110812899,1.0516926803540083,-5.930331903088404,0,1,0
GRB091128285,127.69,1.73,55163.28512,76.289,3.6756e-05,bn091128285,1.882461927871802,-4.434670575586625,0,0,0
GRB160215773,356.79,1.73,57433.77327,141.314,5.0373e-05,bn160215773,2.150185192675231,-4.297801321497531,0,0,0
GRB230511469,144.96,1.74,60075.46882,13.824,9.2155e-07,bn230511469,1.1406337565507951,-6.0354339725763895,0,1,0
GRB090623913,41.7,1.8,55005.91279,7.168,2.1558e-06,bn090623913,0.8553980572420224,-5.666371387481309,0,1,0
GRB120914144,267.94,1.82,56184.14354,10.24,7.3497e-07,bn120914144,1.0102999990513803,-6.13367130150604,0,1,1
GRB230524239,343.95,1.85,60088.23873,26.88,6.1507e-06,bn230524239,1.429429280538576,-5.211068394307502,0,0,0
GRB110529811,340.62,1.86,55710.81056,34.816,3.3297e-06,bn110529811,1.5417788861560582,-5.477581851029674,0,0,0
GRB101123952,135.16,1.91,55523.95249,103.938,0.00011747,bn101123952,2.0167743599467434,-3.930072661540967,0,0,0
GRB130216790,58.875,2.04,56339.79041,12.992,4.8866e-06,bn130216790,1.1136760453249377,-5.310984321979351,0,0,0
GRB170808936,145.66,2.18,57973.93592,17.664,0.00011591,bn170808936,1.247089080635522,-3.935878719488043,0,0,0
GRB170709334,310.04,2.2,57943.33361,1.856,6.8308e-07,bn170709334,0.26857820587765197,-6.16546485604384,1,1,1
GRB160301215,114.4,2.29,57448.21549,29.697,5.9349e-06,bn160301215,1.4727125935962027,-5.22657927670939,0,0,0
GRB110806934,112.04,2.38,55779.93439,28.416,7.1898e-06,bn110806934,1.4535629593819557,-5.143277149916172,0,0,0
GRB160908136,241.51,2.39,57639.13569,156.672,2.8305e-06,bn160908136,2.1949913902294087,-5.548121497666496,0,0,0
GRB230305052,31.45,2.41,60008.05226,34.816,2.559e-06,bn230305052,1.5417788861560582,-5.591912743186809,0,1,0
GRB141206254,320.56,2.42,56997.25407,4.608,5.366e-07,bn141206254,0.6635125646630798,-6.270268404712964,1,1,1
GRB200407265,278.11,2.43,58946.26529,3.072,6.6105e-07,bn200407265,0.48742135273135306,-6.179699997727891,1,1,1
GRB220823145,82.94,2.44,59814.14505,1.088,2.1966e-07,bn220823145,0.03662929452969999,-6.658051353587495,1,1,1
GRB210929821,262.95,2.44,59486.82109,10.752,3.6173e-07,bn210929821,1.0314892961017201,-6.441495427818052,0,1,1
GRB110726211,317.71,2.47,55768.21111,29.953,4.3614e-06,bn110726211,1.4764403409973874,-5.360364123188153,0,0,0
GRB101003244,175.85,2.49,55472.24384,9.984,2.2312e-06,bn101003244,0.9993046158373933,-5.6514420345635425,0,1,0
GRB201007123,296.95,2.56,59129.12266,195.332,2.1519e-05,bn201007123,2.290773399044223,-4.667175896258772,0,0,0
GRB091227294,296.94,2.6,55192.2939,21.888,6.8894e-06,bn091227294,1.3402060998816923,-5.161812295526396,0,0,0
GRB240824549,17.835,2.62,60546.5495,1.472,2.4384e-07,bn240824549,0.16790810503839196,-6.612716980518858,1,1,1
GRB220810969,309.35,2.66,59801.96924,8.96,6.7868e-06,bn220810969,0.9523080581324888,-5.168328549772455,0,0,0
GRB180718082,336.019,2.79,58317.08177,0.08,8.5834e-08,bn180718082,-1.0969045843609615,-7.065834972479646,1,1,1
GRB130929375,200.93,2.8,56564.37515,2.304,3.2263e-07,bn130929375,0.3624826632470024,-6.491160662024425,1,1,1
GRB130117087,341.24,2.81,56309.08694,78.848,2.8491e-06,bn130117087,1.89679068732029,-5.545277064327468,0,0,0
GRB160314473,161.99,2.83,57461.47321,1.664,1.3226e-07,bn160314473,0.22115358294890666,-6.878243241512185,1,1,1
GRB180111815,177.17,2.9,58129.81528,19.2,1.7352e-06,bn180111815,1.2833012513230533,-5.760625433217922,0,1,0
GRB220129873,244.35,2.9,59608.87327,2.048,2.6005e-07,bn220129873,0.3113301643615939,-6.584776169767944,1,1,1
GRB110302043,122.35,2.91,55622.04296,38.336,3.7301e-06,bn110302043,1.5836068077018315,-5.428267882248201,0,0,0
GRB150412507,186.79,2.91,57124.50737,0.576,1.2957e-07,bn150412507,-0.23957676259396693,-6.887160489154885,1,1,1
GRB100616773,342.91,3.09,55363.7726,0.192,2.7583e-07,bn100616773,-0.7166965093519143,-6.559201079056288,1,1,1
GRB090331681,210.5,3.1,54921.68079,0.832,3.4457e-07,bn090331681,-0.07987615172102978,-6.462596515841992,1,1,1
GRB140113183,75.63,3.18,56670.18328,68.864,2.6523e-06,bn140113183,1.8379922516208107,-5.576360980760029,0,1,0
GRB080829790,221.9,3.2,54707.79,7.68,2.525e-06,bn080829790,0.885361276580269,-5.597721418104439,0,1,0
GRB180728575,222.35,3.26,58327.57526,6.144,1.3343e-06,bn180728575,0.7884512777094007,-5.874713966706336,0,1,1
GRB200404706,61.93,3.27,58943.70628,26.624,3.8916e-06,bn200404706,1.4252733209227721,-5.409860645630361,0,0,0
GRB190502168,94.18,3.29,58605.16771,11.776,2.2123e-06,bn190502168,1.0709978338730486,-5.655136350202872,0,1,0
GRB091231540,241.26,3.29,55196.54015,15.616,7.0907e-07,bn091231540,1.1935698281334817,-6.149249644630669,0,1,1
GRB150215026,305.62,3.38,57068.026,0.512,2.1519e-07,bn150215026,-0.2907291907935876,-6.666976142241911,1,1,1
GRB111127810,103.7,3.5,55892.81044,19.008,8.6427e-06,bn111127810,1.278936446149083,-5.063345536739756,0,0,0
GRB170918139,36.56,3.52,58014.13915,0.128,8.8478e-08,bn170918139,-0.8927866374397453,-7.052674129862613,1,1,1
GRB210531500,135.79,3.52,59365.50002,20.48,6.8924e-05,bn210531500,1.3113299735095778,-4.161628896133841,0,0,0
GRB090908314,282.25,3.54,55082.3138,71.937,3.8184e-06,bn090908314,1.8569523284463523,-5.418107205061382,0,0,0
GRB160822672,272.129,3.584,57622.67199,0.04,2.9504e-06,bn160822672,-1.3979291514457048,-5.530104381024982,1,0,1
GRB170810918,187.939,3.6603,57975.91784,136.96,7.1261e-06,bn170810918,2.1365937505040367,-5.147141993144489,0,0,0
GRB150724782,351.92,3.67,57227.78169,37.889,2.8004e-05,bn150724782,1.5785131546044453,-4.552778380192687,0,0,0
GRB100223110,104.5,3.7,55250.10983,0.256,1.4986e-06,bn100223110,-0.591758338228644,-5.824285292691305,1,1,1
GRB180127879,258.96,3.74,58145.87913,17.664,1.43e-06,bn180127879,1.247089080635522,-5.844633593353295,0,1,0
GRB130504978,91.6305,3.8339,56416.97844,73.217,0.00012872,bn130504978,1.8646119360201734,-3.890353631514439,0,0,0
GRB111226795,21.5,3.87,55921.79512,74.753,1.1451e-05,bn111226795,1.873628632335312,-4.941152792714126,0,0,0
GRB230114708,236.31,3.88,59958.7078,23.293,4.729e-06,bn230114708,1.36722544533068,-5.325221502438578,0,0,0
GRB140610689,286.26,3.907,56818.68853,134.144,1.3801e-05,bn140610689,2.1275712555331006,-4.860086297302287,0,0,0
GRB231206789,41.87,3.91,60284.78932,2.816,5.8151e-07,bn231206789,0.44963280469393996,-6.235368134976592,1,1,1
GRB141207800,159.99,3.91,56998.79955,20.992,3.4197e-05,bn141207800,1.3220538383841367,-4.466010721645574,0,0,0
GRB100503554,147.48,3.96,55319.55421,139.779,1.6959e-05,bn100503554,2.1454419322478513,-4.770597198978179,0,0,0
GRB200710036,77.88,3.98,59040.03619,0.288,8.4878e-08,bn200710036,-0.5406060042764361,-7.070693494465439,1,1,1
GRB190915240,48.33,3.99,58741.23956,13.824,2.7288e-06,bn190915240,1.1406337565507951,-5.564012378673787,0,0,0
GRB220522110,32.57,4.03,59721.11042,5.824,1.0277e-06,bn220522110,0.7652214408747686,-5.988091386650846,0,1,1
GRB101208203,212.4,4.04,55538.20344,0.192,3.0979e-07,bn101208203,-0.7166965093519143,-6.508792438006895,1,1,1
GRB181120265,20.38,4.17,58442.2648,17.374,3.5477e-06,bn181120265,1.2398998421737717,-5.450040870617251,0,0,0
GRB130906222,194.11,4.2,56541.22188,11.264,6.2735e-07,bn130906222,1.0516926803540083,-6.202420876363688,0,1,1
GRB150527283,288.96,4.2013,57169.28274,20.736,2.6008e-06,bn150527283,1.3167250051344843,-5.584876345337027,0,1,0
GRB220915022,135.68,4.28,59837.02199,43.777,4.8922e-06,bn220915022,1.6412460063465042,-5.310486919511919,0,0,0
GRB140516700,115.16,4.29,56793.69975,38.144,2.6435e-06,bn140516700,1.5814262451097798,-5.577804256801608,0,1,0
GRB120603439,198.794,4.326,56081.439,0.384,6.7886e-07,bn120603439,-0.4156676446587286,-6.168155810831403,1,1,1
GRB140824548,55.63,4.35,56893.54776,4.096,2.6866e-06,bn140824548,0.6123600539966877,-5.570780824678991,1,1,1
GRB100517243,10.44,4.43,55333.24296,29.633,2.6941e-06,bn100517243,1.4717756356765754,-5.569570168200124,0,1,0
GRB211217295,8.88,4.45,59565.2948,4.096,1.2778e-06,bn211217295,0.6123600539966877,-5.893503129861028,1,1,1
GRB081012045,69.7,4.5,54751.0454,1.216,2.2896e-07,bn081012045,0.08493393208663659,-6.640050743617134,1,1,1
GRB090904581,261.65,4.56,55078.58145,38.401,1.6367e-06,bn090904581,1.5843425452818614,-5.786004383631915,0,1,0
GRB080730520,245.4,4.6,54677.52032,17.408,4.8707e-06,bn080730520,1.2407489029660679,-5.31239970263509,0,0,0
GRB111124308,94.06,4.63,55889.30845,8.96,6.2632e-07,bn111124308,0.9523080581324888,-6.203134384808706,0,1,1
GRB200714437,208.56,4.72,59044.43664,152.576,6.9707e-06,bn200714437,2.1834862278985,-5.156717377476147,0,0,0
GRB210207603,137.97,4.73,59252.60277,11.008,1.8115e-06,bn210207603,1.0417084603440578,-5.74193768798908,0,1,0
GRB150510139,16.16,4.79,57152.13882,51.904,9.8625e-05,bn150510139,1.7152008365623073,-4.006012543433462,0,0,0
GRB190605974,337.24,4.79,58639.97392,3.584,9.6376e-07,bn190605974,0.5543681221659864,-6.0159860424902405,1,1,1
GRB091220442,166.77,4.81,55185.44225,18.368,5.8327e-06,bn091220442,1.26406189436196,-5.234122914772712,0,0,0
GRB131230808,73.05,4.84,56656.80845,49.152,4.1066e-06,bn131230808,1.691541202851143,-5.386507021788014,0,0,0
GRB120415891,190.69,4.91,56032.89145,0.96,1.3047e-07,bn120415891,-0.017728314570581893,-6.884156595887184,1,1,1
GRB130626596,24.89,4.93,56469.59551,28.16,4.8195e-06,bn130626596,1.4496326658924636,-5.316989004292554,0,0,0
GRB220903125,147.05,4.94,59825.12545,6.4,1.2175e-06,bn220903125,0.8061800418423947,-5.914495360573502,0,1,1
GRB110729142,353.39,4.97,55771.14243,408.582,4.6399e-05,bn110729142,2.6112792310224373,-4.333490443342199,0,0,0
GRB120111051,95.34,5.0,55937.05101,76.801,3.9676e-06,bn120111051,1.8853668805255657,-5.401461172523412,0,0,0
GRB110722694,215.06,5.0,55764.69394,73.473,2.114e-05,bn110722694,1.8661277789368342,-4.674892962660311,0,0,0
GRB180506077,249.38,5.08,58244.07668,44.033,8.3008e-06,bn180506077,1.643778285126262,-5.080874818004195,0,0,0
GRB090411991,38.5,5.1,54932.99149,14.336,6.2129e-06,bn090411991,1.1564280226120278,-5.206698646386885,0,0,0
GRB200306934,349.53,5.1,58914.93432,0.992,9.2539e-08,bn200306934,-0.003487890049185241,-7.0332061416221,1,1,1
GRB080808565,33.6,5.4,54686.56514,17.728,3.9656e-06,bn080808565,1.2486597675459932,-5.401680142695647,0,0,0
GRB100719989,113.3,5.4,55396.98894,21.824,5.1938e-05,bn100719989,1.3389343728762415,-4.284513941780425,0,0,0
GRB200615250,48.07,5.43,59015.25006,49.664,1.7629e-06,bn200615250,1.6960417039867293,-5.753747687700678,0,1,0
GRB240612503,316.39,5.43,60473.50311,123.394,6.0215e-06,bn240612503,2.09129404627804,-5.220288096973784,0,0,0
GRB190728271,356.69,5.43,58692.27126,0.832,3.2273e-07,bn190728271,-0.07987615172102978,-6.4910261138847085,1,1,1
GRB191129141,8.93,5.44,58816.14059,19.968,1.154e-05,bn191129141,1.3003345897518528,-4.9377904278128675,0,0,0
GRB190525032,338.02,5.45,58628.0318,0.896,8.2689e-07,bn190525032,-0.04769150563448242,-6.082499741923966,1,1,1
GRB110626448,131.91,5.56,55738.44785,6.4,1.1628e-06,bn110626448,0.8061800418423947,-5.934457629480861,0,1,1
GRB140406120,357.55,5.63,56753.1196,109.312,1.1454e-05,bn140406120,2.0386678443098543,-4.941039029598924,0,0,0
GRB211221867,75.33,5.67,59569.86714,14.592,9.5941e-07,bn211221867,1.1641148507468455,-6.0179504946938165,0,1,0
GRB190202634,113.94,5.73,58516.63418,17.152,1.531e-06,bn190202634,1.2343147933330159,-5.8149964435081944,0,1,0
GRB150729517,219.22,5.75,57232.51677,35.585,1.6619e-05,bn150729517,1.5512669823673695,-4.77939249894042,0,0,0
GRB120213606,183.49,5.76,55970.60607,13.824,2.678e-06,bn120213606,1.1406337565507951,-5.5721732105064765,0,1,0
GRB160728337,337.04,5.77,57597.33696,18.688,9.5055e-07,bn160728337,1.2715628486715216,-6.0219793474649554,0,1,0
GRB100423244,119.67,5.78,55309.24405,16.512,7.918e-06,bn100423244,1.2177997062488657,-5.101379017717187,0,0,0
